gx,gy,gz,del_t,ang
4322,-221,-2103,2743076167,8.545598872376587
4336,-320,-2122,2743076751,8.589637805429582
4353,-357,-2130,2743077304,8.63151843803893
4380,-360,-2127,2743077864,8.674111717250303
4249,-213,-1745,2743083449,9.071053234752107
4226,-143,-1688,2743084012,9.11064800315305
3556,33,-916,2743093152,9.616473642224724
3482,-67,-800,2743093701,9.645961782213227
3366,-421,-560,2743094796,9.701315588584494
2198,374,1875,2743103197,9.833644766694228
2044,440,1943,2743103756,9.841489409342602
1891,398,2020,2743104291,9.847672239283373
-196,144,3349,2743110993,9.67827921334139
-3269,-685,5445,2743118629,9.071957473610473
-3390,-1156,5748,2743119164,9.028409367123537
-3448,-975,5889,2743119724,8.981911703871141
-3502,-388,5965,2743120259,8.936713562630676
-6189,2699,7527,2743126449,8.12007234714632
-6721,1306,7781,2743126985,8.046051541855201
-9246,2729,10077,2743136165,6.388100683764774
-9406,2647,10268,2743136722,6.29083855583279
-9774,2149,10456,2743137305,6.186052037490338
-10165,1153,10634,2743137860,6.083067793955893
-11954,2268,11093,2743143446,4.95269593737201
-12245,2165,11002,2743144011,4.843417086281036
-14891,1141,10060,2743153147,3.011741167634536
-14868,1310,9934,2743153697,2.9327242951852095
-14666,1445,9817,2743154792,2.7951922524780093
-16387,-100,8713,2743163197,2.504688924762919
-16516,-76,8650,2743163752,2.5615184994298303
-16741,484,8479,2743164287,2.624153095394969
-18512,442,7784,2743169984,3.644419434567907
898,1578,-2531,2743184603,3.1744864338812917
-90,-11,-2819,2743185138,3.1551729843590333
-668,-22,-3061,2743185680,3.136036499449436
-479,296,-3186,2743186215,3.1168050894968973
-2089,-1811,-3428,2743200140,2.6416478852080876
-1823,-1531,-3276,2743200694,2.6278115997429343
-1210,-604,-3162,2743201229,2.614518184337983
-665,-62,-3167,2743201789,2.599180483132684
-335,123,-1576,2743221134,2.3620434829495456
-325,129,-1665,2743221691,2.3557930940657514
-365,127,-1715,2743222226,2.349891057882631
-428,107,-1774,2743222784,2.3439047963285966
-545,183,-2360,2743237156,2.206244811592698
-547,176,-2342,2743237703,2.2033262847666584
-509,166,-2323,2743238238,2.200383033899301
-470,149,-2306,2743238799,2.197162420619702
-575,103,-2009,2743245754,2.185310640350558
-586,112,-1965,2743246289,2.18546133109652
-615,125,-1921,2743246838,2.1860673337057737
-671,129,-1862,2743247373,2.1872748605694405
-1087,153,-1251,2743254527,2.2615841742648515
-1115,158,-1207,2743255091,2.2681380618280382
-1341,163,-653,2743264150,2.412108945852846
-1344,158,-601,2743264747,2.4218106490757956
-1321,138,-523,2743265895,2.4400664816275834
-859,116,-1,2743274167,2.5200671009519744
-798,113,38,2743274721,2.524963592188018
-696,100,95,2743275815,2.5330196136150596
459,22,343,2743284152,2.4569535112978014
559,19,365,2743284709,2.4511376049274496
639,12,373,2743285244,2.4449408071062297
715,7,374,2743285795,2.437964651072676
1562,-43,454,2743291453,2.299212000731669
1635,-43,468,2743291990,2.285633070638848
-533,-381,1140,2743301171,2.3233723959655768
-409,-177,1027,2743301756,2.325750574658561
-150,-18,926,2743302307,2.3264156427914084
-8,47,842,2743302860,2.326112227253693
-82,25,906,2743308452,2.3304012496721946
-72,13,931,2743309016,2.330905834565288
-67,46,969,2743318156,2.345466444752299
-56,41,975,2743318705,2.3465078727050677
-58,44,988,2743319792,2.3487605650376624
-61,45,997,2743328204,2.370815414468145
-55,37,1019,2743328751,2.3724789565010256
-56,31,1035,2743329286,2.3741669477191563
-80,34,901,2743335986,2.3950152381895573
-89,22,934,2743343609,2.424825409223862
-95,23,916,2743344144,2.427075439301908
-99,21,896,2743344706,2.4294149495333013
-89,28,885,2743345241,2.4315775938047843
-105,46,785,2743351453,2.455831979923466
-100,50,772,2743351989,2.457952368080713
-112,55,662,2743361169,2.490835852337523
-113,47,641,2743361726,2.4928305037974754
-111,40,624,2743362307,2.494815341135261
-114,40,594,2743362858,2.496608143971155
-149,50,337,2743368451,2.5072605498424005
-142,51,336,2743369014,2.5082996328334026
-198,50,30,2743378150,2.510651542930185
-199,53,22,2743378702,2.5107762976300356
-193,60,16,2743379789,2.5109321893523524
-199,83,-3,2743388201,2.512559438646247
-193,85,-4,2743388749,2.512626604248219
-190,79,-4,2743389284,2.512655964391895
-201,54,-5,2743395983,2.513019906834814
-194,67,1,2743403607,2.513627604766763
-190,63,0,2743404142,2.5136289765727926
-190,58,1,2743404703,2.5136202220219195
-194,57,28,2743410979,2.5150639260198777
-180,83,-9,2743420139,2.514285142054917
-176,86,-14,2743420695,2.514198429343545
-172,78,-21,2743421230,2.514038776058898
-176,73,-31,2743421810,2.5138360127761734
1253,2279,-1269,2743432948,2.3834784956670187
2337,3855,-2042,2743441594,2.3673127677297043
2362,3919,-2056,2743442129,2.3725501079878604
2372,3951,-2050,2743442675,2.378789588407396
2386,3995,-2017,2743443210,2.385906917060009
-1228,-368,-982,2743449443,2.387106977490121
-1353,-1638,-985,2743449979,2.3805084564426173
-492,-310,42,2743459151,2.370051622558435
-438,-238,31,2743459751,2.3695665561594494
-497,-330,14,2743460901,2.36807766033416
-392,-203,15,2743469172,2.3608959330306916
-378,-182,6,2743469727,2.3604685122654785
-365,-151,3,2743470813,2.3598478392427147
-82,203,-17,2743477812,2.3621455980657933
-66,234,-17,2743478346,2.3624214224489735
-41,263,-16,2743479441,2.36306818027062
69,399,-32,2743487153,2.370635324376406
78,393,-28,2743487703,2.3711379531058014
83,394,-24,2743488237,2.371619522138694
79,399,-24,2743488796,2.3721817154449885
108,448,-36,2743494456,2.3794931342933983
103,454,-44,2743494993,2.3802688558853897
138,480,-30,2743504174,2.3948679943186955
110,460,-29,2743504756,2.3958820779010797
-82,254,-20,2743505881,2.397152779222893
-288,-61,6,2743514155,2.3924878094068642
-287,-56,4,2743514709,2.3922039904304064
-277,-49,4,2743515805,2.3916327718497628
-202,46,-2,2743524140,2.3905269416114936
-213,55,-4,2743524697,2.3905629685822953
-222,55,-7,2743525232,2.390635528216989
-220,54,-8,2743525793,2.3906926628744665
-163,88,3,2743531442,2.390773340489842
-159,93,5,2743531979,2.390796762898731
-115,184,-9,2743541161,2.396719715377383
-107,179,-12,2743541741,2.397016023931225
-102,168,-15,2743542309,2.3972016186313607
-103,158,-16,2743542857,2.3973201917514735
-128,137,-7,2743548441,2.3986392501969735
-123,125,-7,2743549010,2.3986696803968335
-220,25,-3,2743558149,2.3966315752574636
-224,25,-3,2743558693,2.3965305889614914
-216,39,-6,2743559788,2.3964139589725897
-202,63,1,2743568190,2.3970339967710856
-203,68,-4,2743568747,2.3971017214815316
-201,72,-6,2743569282,2.397177804971815
-175,86,-8,2743575985,2.3975925288741045
-194,69,3,2743585147,2.3983163004430734
-198,69,1,2743585702,2.398375911552955
-195,71,-2,2743586237,2.398425026155044
-189,68,-1,2743586831,2.3984288459071346
-188,69,-14,2743592448,2.3981938519198183
-192,67,-13,2743592984,2.3981804589515683
-185,77,-7,2743602164,2.3986548887724375
-188,79,-7,2743602767,2.398716516612952
-188,67,0,2743603883,2.398704931776129
-182,56,1,2743612200,2.3971330597312894
-180,54,2,2743612746,2.3970094123179586
-185,46,1,2743613841,2.3967045631427313
-198,61,-12,2743620751,2.396450646617158
-196,62,-4,2743621286,2.396444297674
-190,64,-1,2743621835,2.396427198450336
-189,65,-2,2743622370,2.3964098356827948
-191,68,-18,2743629498,2.3961113288335
-188,70,-15,2743630062,2.396092176460101
-198,69,-1,2743637682,2.396850734549445
-201,60,-1,2743638217,2.396862420271514
-194,65,-1,2743639308,2.3968806561246465
-185,64,1,2743644521,2.3965228090017523
-185,59,3,2743653162,2.3954940581890543
-177,56,3,2743653717,2.395368396591101
-174,57,0,2743654283,2.3952248217231022
-175,65,-6,2743654899,2.3951171013548067
-186,65,-4,2743660440,2.3947434564238264
-190,70,-7,2743660976,2.394751660331682
-187,56,8,2743670168,2.3936837548618675
-188,62,2,2743670737,2.3936492208482245
-192,69,-12,2743671831,2.3936515010668575
-190,68,-7,2743680168,2.3935845164699527
-197,65,-3,2743680724,2.3936045914630726
-202,67,-4,2743681259,2.393658497431511
-204,69,-8,2743681810,2.393728185510729
-185,76,-4,2743689494,2.3941252860027973
-179,68,-6,2743690058,2.394066825288642
-191,76,2,2743695686,2.3947960553775536
-188,72,6,2743697317,2.3949127302085333
-190,69,-1,2743703837,2.395089999561159
-187,61,0,2743704372,2.395042250525707
-179,49,1,2743704906,2.394883366965897
-179,52,6,2743705441,2.3947534071980785
-186,59,-8,2743711434,2.3938362523672243
-183,60,-7,2743711971,2.3937478658721436
-200,51,-6,2743721153,2.392723007310333
-197,47,-1,2743721732,2.3926271397226095
-193,52,0,2743722311,2.392546280925502
-192,59,-2,2743722870,2.3925043184706714
-180,60,-11,2743728433,2.3913499219445264
-181,63,-8,2743729017,2.391261312572655
-197,82,-3,2743738148,2.393398966170638
-197,80,2,2743738708,2.3935280216365507
-189,79,5,2743739802,2.3937010302239803
-189,66,6,2743748184,2.3937907386774393
-188,71,1,2743748740,2.3938131160900005
-192,73,-5,2743749275,2.3938538533914455
-192,74,-10,2743755978,2.3943105620022753
-182,71,-9,2743765114,2.393823192640226
-182,71,-12,2743765670,2.3937870074855976
-182,73,-8,2743775168,2.393539983348861
-190,63,-6,2743775746,2.393503919709222
-193,58,-5,2743776281,2.3934559563150075
-190,65,0,2743781448,2.3933757483398583
-193,61,-1,2743782074,2.393351359922233
-194,61,4,2743782671,2.39334522169475
-180,64,-3,2743787393,2.392734432717688
-178,61,-4,2743787957,2.3926293467692448
-184,71,-6,2743789067,2.392603436532513
-191,59,-1,2743793444,2.392251719825527
-189,76,-2,2743795077,2.3924082517586696
-190,55,-4,2743801791,2.3914159298776645
-190,55,0,2743802326,2.391345283754435
-188,57,-1,2743802876,2.391273371872237
-198,81,4,2743808986,2.3928563890362184
-189,78,-6,2743827397,2.394761456111571
-189,66,-3,2743827961,2.3947475433994776
-189,61,-3,2743828496,2.3947031392017015
-193,62,-5,2743829058,2.3946789355741003
-193,70,-2,2743834495,2.3950162936196215
-190,69,-2,2743835107,2.3950305475653546
-195,53,2,2743844147,2.3941049316349905
-188,55,2,2743844703,2.3940258430254517
-180,67,-7,2743845788,2.3939063923540322
-191,87,-7,2743852678,2.395439727228575
-199,88,-8,2743853213,2.395601617810033
-203,76,-2,2743854307,2.395844878363797
-207,70,-7,2743862149,2.397169490886699
-201,67,-5,2743862699,2.3972176783996524
-194,63,-10,2743863234,2.3971952412299395
-186,60,-11,2743863793,2.3971096211277927
-187,70,-5,2743868983,2.3970890135558527
-191,63,-8,2743878143,2.3965283980875136
-196,60,0,2743878699,2.3965175167842463
-190,65,5,2743879832,2.3965221615240715
-191,63,0,2743888204,2.3962728199044565
-194,63,2,2743888765,2.3962757483844648
-196,62,-3,2743889861,2.396266992206578
-196,72,-3,2743898174,2.397169532776059
-201,69,1,2743898733,2.3972447455917885
-204,67,0,2743899267,2.3973165431443624
-200,60,-6,2743905969,2.3972707464298533
-193,62,-5,2743915130,2.396877626410854
-186,57,-6,2743915687,2.396783797491146
-179,60,-6,2743916222,2.396678452703757
-172,67,-7,2743916803,2.396572309378707
-169,60,-2,2743922431,2.395043243999433
-174,60,0,2743922988,2.39492152856906
-174,73,-4,2743932142,2.394164870090953
-176,66,-3,2743932750,2.394078447889131
-186,57,0,2743933868,2.3939164413587366
-175,69,-5,2743942183,2.392885433992997
-175,69,-4,2743942739,2.3928187244915953
-196,68,-12,2743943833,2.392847662616089
-191,73,-1,2743952145,2.393537036685672
-186,70,-2,2743952703,2.3935364095584113
-180,71,-2,2743953238,2.3935130808226717
-175,69,-3,2743953790,2.3934490519421945
-178,59,3,2743959448,2.392419634004087
-180,53,3,2743959985,2.3922940468536162
-198,73,-6,2743969178,2.3934561528944354
-200,73,0,2743969756,2.393553318949751
-184,66,4,2743970877,2.393506030234341
-189,63,-18,2743979179,2.3925206165290906
-189,64,-23,2743979726,2.392451359830264
-182,65,-13,2743980820,2.3922995005244116
-188,69,-17,2743988751,2.391874165120198
-197,70,-16,2743989286,2.3918973073895473
-199,67,-11,2743989844,2.3919229153187556
-171,70,-2,2743996972,2.390950498302023
-197,61,-8,2744011506,2.3905073529735614
-206,59,-4,2744012070,2.390531688090846
-207,59,1,2744012609,2.390570377090778
-202,63,-2,2744013144,2.390603325649773
-190,64,-3,2744019447,2.390357524471569
-191,65,-9,2744019983,2.3903351155859864
-191,61,-2,2744029156,2.3897751334081176
-184,65,-6,2744029754,2.3897193569746698
-181,73,-10,2744030876,2.3896714460789257
-189,57,-5,2744039176,2.3885299579479216
-186,58,-4,2744039721,2.38844873595946
-189,70,-15,2744040816,2.388421278968838
-176,70,-2,2744047750,2.3877869814466086
-176,73,-2,2744048285,2.387756810445644
-186,66,-3,2744049370,2.3877006601357635
-179,71,-3,2744057126,2.387262269824432
-177,73,-2,2744057683,2.3872359652688915
-185,72,-5,2744058218,2.3872367525368756
-191,74,-5,2744058776,2.3872807977838493
-187,82,-6,2744063977,2.3879693878760793
-190,66,-5,2744073170,2.3877533315891277
-195,60,-6,2744073718,2.3877245928391324
-200,60,-11,2744074270,2.387709698064618
-202,65,-14,2744074854,2.3877317097982265
-183,68,-2,2744079444,2.3874954759889686
