gx,gy,gz,time,ang
-978,-207,-5073,830754012,10.11845973726344
-969,-198,-5084,830754548,10.160559955863956
-969,-218,-5252,830763685,10.901442610427392
-969,-225,-5264,830764317,10.952806742089013
-947,-245,-5296,830765447,11.04513952293324
-967,-305,-5544,830773739,11.754355109540878
-965,-315,-5590,830774287,11.801607779856468
-970,-312,-5686,830775382,11.897622154312065
-993,-386,-5881,830782501,12.543492069893487
-996,-395,-5874,830783036,12.591983021748588
-1005,-400,-5871,830783598,12.642910189623327
-1014,-409,-5869,830784157,12.69356434306948
-1032,-472,-6052,830790470,13.283575667824053
-1041,-474,-6048,830791005,13.333559912718263
-1040,-482,-6101,830791543,13.38425586789806
-1037,-479,-6141,830792077,13.434892244739967
-1069,-486,-6272,830798555,14.06251342075175
-1220,-515,-6423,830807734,14.97629457015807
-1237,-526,-6437,830808283,15.031093978345496
-1252,-541,-6440,830808881,15.090839728708362
-1258,-554,-6462,830809442,15.14708849080747
-1356,-605,-6599,830815016,15.719011946769058
-1365,-602,-6615,830815552,15.774151262009811
-1525,-452,-6697,830824758,16.735105199963417
-1526,-453,-6707,830825304,16.792186120038025
-1520,-469,-6704,830826398,16.906506624188268
-1577,-559,-6709,830834523,17.75793934915778
-1576,-576,-6709,830835058,17.814013818792624
-1591,-596,-6707,830836163,17.929858850155526
-1681,-685,-6750,830843714,18.728708537777717
-1680,-689,-6758,830844272,18.787816894309397
-1682,-699,-6773,830844807,18.844617849448575
-1607,-809,-6876,830850544,19.462143290080014
-1451,-947,-7079,830858193,20.306977682809514
-1434,-949,-7093,830858728,20.366167690590864
-1422,-948,-7105,830859286,20.42798673740179
-1345,-961,-7258,830865541,21.13428849731265
-1201,-872,-7372,830874698,22.18006122449931
-1196,-865,-7372,830875255,22.2436688148757
-1186,-859,-7369,830875790,22.304724064709262
-1177,-849,-7366,830876402,22.37451989441216
-1069,-727,-7364,830880994,22.89629201079748
-1068,-710,-7362,830881551,22.959556271511616
-965,-523,-7315,830889396,23.841574412749782
-968,-509,-7319,830889930,23.901643945663277
-967,-490,-7329,830890493,23.965048087146894
